filename,true,predict,00,01,02,03,04,05,06,tb,pb,over01,over02
59,2,6,0.017245067283511162,0.012471355497837068,0.4302029013633728,0.02101246453821659,0.022754721343517303,0.024687580764293667,0.4716258347034454,1,1,0.9827549327164888,0.9702835772186518
60,6,0,0.7038500905036926,0.047492481768131256,0.04908991232514381,0.015511291101574896,0.0423085018992424,0.05982441455125809,0.08192324638366699,1,0,0.2961499094963074,0.24865742772817612
61,2,2,0.01217399351298809,0.005994152743369341,0.8469390869140625,0.0031924257054924965,0.026648595929145813,0.005584466736763716,0.09946724027395247,1,1,0.987826006487012,0.9818318537436427
62,1,1,0.046697728335857384,0.5110257863998413,0.06817585974931717,0.02646644227206707,0.17627838253974915,0.0012406703317537904,0.1701151430606842,1,1,0.9533022716641426,0.4422764852643013
63,6,1,0.0005638866568915546,0.6023160219192505,0.0036877419333904977,0.027498327195644386,0.215523898601532,0.001749359187670052,0.1486607939004898,1,1,0.9994361133431084,0.39712009142385796
64,2,2,0.005258346442133188,0.015067880973219872,0.8162485957145691,0.01178030576556921,0.11773204058408734,0.003690085606649518,0.03022273629903793,1,1,0.9947416535578668,0.9796737725846469
65,1,1,0.0004647082823794335,0.9485227465629578,0.0007542147650383412,0.0020821639336645608,0.031626079231500626,0.0006753185298293829,0.015874870121479034,1,1,0.9995352917176206,0.0510125451546628
66,3,5,0.00018332344188820568,0.003336203284561634,0.03588373214006424,0.4124623537063599,0.11659618467092515,0.4217364490032196,0.009801771491765976,1,1,0.9998166765581118,0.9964804732735502
67,6,6,0.03179832547903061,0.006499440874904394,0.02655990794301033,0.007981316186487675,0.07746309787034987,0.23368377983570104,0.6160141229629517,1,1,0.9682016745209694,0.961702233646065
68,2,5,0.0009728983277454972,0.0627434179186821,0.009327682666480541,0.010507883504033087,0.4322965145111084,0.4470746815204621,0.0370769239962101,1,1,0.9990271016722544,0.9362836837535723
69,1,1,0.004286824725568295,0.9653293490409852,0.0017916533397510648,0.0008859749068506062,0.013790847733616829,0.0016203559935092926,0.012294920161366464,1,1,0.9957131752744316,0.030383826233446376
70,0,0,0.9826671481132508,0.005090151447802782,0.0016431312542408705,0.0018746402347460391,0.0009476845734752717,0.0028845511842519045,0.004892684519290924,0,0,0.017332851886749157,0.012242700438946374
71,1,1,0.00031631739693693817,0.9959275126457214,5.534745287150145e-05,0.0001745133631629869,0.0022572900634258986,0.0004577501385938376,0.0008112929062917829,1,1,0.9996836826030632,0.0037561699573417373
72,6,6,0.020178405568003654,0.01671943441033363,0.2009415179491043,0.020672574639320374,0.04693179205060005,0.06086468324065208,0.6336916089057922,1,1,0.9798215944319963,0.9631021600216627
73,2,3,0.018048666417598724,0.012156681157648563,0.048238299787044525,0.4753706455230713,0.11960173398256302,0.12946796417236328,0.19711603224277496,1,1,0.9819513335824012,0.9697946524247526
74,4,1,0.004906375892460346,0.9649111032485962,0.00010396574361948296,0.002474121050909161,0.019273390993475914,0.0020566096063703303,0.006274551618844271,1,1,0.9950936241075397,0.030182520858943462
75,0,5,0.264597624540329,0.010939969681203364,0.0126672750338912,0.009973855689167976,0.039906732738018036,0.3504451513290405,0.31146934628486633,0,1,0.7354023754596709,0.7244624057784675
76,2,2,0.0003465678310021758,0.04584227502346039,0.7911175489425659,0.01911521703004837,0.02725159376859665,0.0012394972145557404,0.11508727073669435,1,1,0.9996534321689978,0.9538111571455374
77,0,0,0.981067419052124,0.002399665303528309,0.003632862120866776,0.0019949849229305983,0.0007782808970659971,0.0025109227281063795,0.007615818642079829,0,0,0.018932580947875977,0.016532915644347668
78,6,2,0.006694750394672154,0.026943957433104515,0.6304055452346802,0.13926221430301666,0.0578342005610466,0.017990512773394585,0.12086876481771468,1,1,0.9933052496053278,0.9663612921722233
79,2,2,0.021211527287960046,0.0495670773088932,0.6340539455413818,0.05145280435681343,0.1501171737909317,0.0024635880254209037,0.09113378077745438,1,1,0.9787884727120401,0.9292213954031469
80,1,4,5.041478652856313e-05,0.17885048687458038,0.0008110948256216942,0.0014164522290229795,0.7879099845886229,0.02253870852291584,0.008422874845564365,1,1,0.9999495852134714,0.821099098338891
81,2,2,0.04020440578460693,0.029978811740875244,0.33050936460494995,0.10332264751195908,0.14668457210063934,0.15606924891471866,0.19323095679283145,1,1,0.9597955942153932,0.9298167824745179
82,3,3,3.251697222594885e-08,1.9780850379902406e-07,1.7111145211856638e-07,0.9983944296836852,0.0015244137030094864,7.272115908563137e-05,8.149570021487308e-06,1,1,0.9999999674830278,0.999999769674524
83,0,0,0.9947933554649352,0.00029492014436982567,0.00029897026252001524,0.000644551299046725,0.00035403447691351164,0.002516617067158221,0.001097600907087326,0,0,0.005206644535064807,0.004911724390694982
84,6,2,0.0010104660177603364,0.0014670735690742733,0.7638779878616333,0.009219691157341005,0.017319586127996445,0.018197409808635708,0.1889077425003052,1,1,0.9989895339822396,0.9975224604131653
85,0,0,0.9927553534507751,0.0005134770181030035,0.0005546847824007274,0.0012889773352071645,0.00031501709599979216,0.0030906780157238245,0.0014817275805398822,0,0,0.0072446465492248535,0.00673116953112185
86,4,3,2.7598776796367023e-05,0.0007303048041649162,0.006835239939391613,0.9512398838996888,0.03771275281906128,0.0031562724616378546,0.00029788209940306837,1,1,0.9999724012232036,0.9992420964190387
87,4,4,0.0020660355221480127,0.00303485756739974,0.4254791140556336,0.00998220592737198,0.4964734017848969,0.04463805630803108,0.01832637377083301,1,1,0.997933964477852,0.9948991069104522
88,4,6,0.012264147400856018,0.0004438174364622682,0.02599252574145794,0.4291773438453674,0.06880515813827515,0.02829566225409508,0.43502140045166016,1,1,0.987735852599144,0.9872920351626817
89,3,6,0.001286097220145166,0.0012255733599886294,0.011210444383323193,0.04031885787844658,0.00528263207525015,0.05915886536240578,0.8815175294876099,1,1,0.9987139027798548,0.9974883294198662
90,5,6,0.003312207292765379,0.0021253349259495735,0.017025820910930634,0.006526326294988394,0.007217711303383113,0.05391873046755792,0.9098739027976992,1,1,0.9966877927072346,0.994562457781285
91,0,0,0.9779938459396362,0.012421091087162495,0.0009477621642872693,0.0011635564733296633,0.0012306289281696081,0.0027938312850892552,0.003449330804869533,0,0,0.02200615406036377,0.009585062973201275
92,1,1,0.004776970017701386,0.963002622127533,0.0007420544279739263,0.004038138780742885,0.008199271745979786,0.002150259912014008,0.01709061488509178,1,1,0.9952230299822986,0.032220407854765654
93,1,1,0.0011590331560000775,0.9806404113769532,0.0004768328508362174,0.00052971625700593,0.003312062472105027,0.002880851039662957,0.01100108027458191,1,1,0.998840966844,0.018200555467046797
94,0,0,0.32766976952552795,0.027035702019929886,0.15313652157783508,0.01671275496482849,0.02217772603034973,0.12907053530216214,0.32419705390930176,0,0,0.672330230474472,0.6452945284545422
95,4,4,1.7579170162207447e-05,4.778288257512032e-06,0.0005170484655536711,0.001101507805287838,0.9975562095642092,0.00019228432211093605,0.0006105441716499628,1,1,0.9999824208298378,0.9999776425415803
96,1,0,0.957865834236145,0.00475264061242342,0.006573869846761228,0.001906056422740221,0.0031129068229347467,0.007022534031420946,0.01876614987850189,1,0,0.04213416576385498,0.03738152515143156
97,1,1,0.007725714705884457,0.6551710367202759,0.02508380450308324,0.01837182603776455,0.2706875205039978,0.00975479744374752,0.01320532988756895,1,1,0.9922742852941157,0.3371032485738398
98,2,3,0.00040584633825346833,0.0001518491335446015,0.2315430194139481,0.32531338930130005,0.1258426010608673,0.045206926763057716,0.2715363204479217,1,1,0.9995941536617464,0.9994423045282018
99,1,1,0.0001947768469108269,0.9850630760192872,0.00026228168280795217,0.0002197835419792682,0.0033889375627040863,0.0001079719586414285,0.010762987658381462,1,1,0.9998052231530892,0.014742147133801953
100,0,0,0.7241473197937012,0.0017116592498496175,0.008419191464781761,0.03080774657428265,0.0045325011014938354,0.2165963798761368,0.013785193674266338,0,0,0.27585268020629883,0.2741410209564492
101,3,5,2.646297252795193e-05,0.00020529358880594373,0.0005027333972975613,0.42548999190330505,0.015600995160639288,0.557789146900177,0.0003853214147966355,1,1,0.9999735370274722,0.9997682434386662
102,4,1,0.008029524236917496,0.7361521124839783,0.0071564894169569016,0.005373310763388872,0.0985533967614174,0.009311089292168616,0.13542398810386658,1,1,0.9919704757630824,0.2558183632791041
103,0,0,0.9845895171165466,0.0011393511667847633,0.0008072392665781081,0.0008187403436750174,0.0016282789874821901,0.009171826764941216,0.001844945363700389,0,0,0.01541048288345337,0.014271131716668606
104,1,1,0.00026935484493151307,0.9973071813583374,2.5259483663830906e-05,0.00011699621245497836,0.0009017332922667264,0.0001736823032842949,0.0012057236162945626,1,1,0.9997306451550684,0.0024234637967309736
105,3,3,5.332175533112604e-06,9.86557497526519e-05,0.006553593091666698,0.8300710916519165,0.13386891782283786,0.008544416166841984,0.02085793577134609,1,1,0.9999946678244668,0.9998960120747141
106,4,3,0.002837938955053687,0.010814699344336988,0.0009820814011618497,0.3303070664405823,0.3181548118591309,0.2767803370952606,0.0601230151951313,1,1,0.9971620610449464,0.9863473617006094
107,0,0,0.9919084906578064,0.0004321694723330438,0.0003474553814157844,0.0012255263281986115,0.0007555715274065733,0.004448202904313803,0.0008825611439533533,0,0,0.008091509342193605,0.0076593398698605614
108,4,6,0.028904655948281288,0.0167830903083086,0.047940708696842194,0.02103728428483009,0.10307618975639343,0.17461897432804108,0.6076391339302063,1,1,0.9710953440517188,0.9543122537434102
109,0,0,0.9911352396011353,0.001121990499086678,0.001038098125718534,0.001705456175841391,0.00042111051152460277,0.002785999793559313,0.0017921619582921267,0,0,0.008864760398864746,0.007742769899778068
110,3,5,0.002108756685629487,0.03622337430715561,0.0015591480769217016,0.1284661591053009,0.0271195787936449,0.7796298861503601,0.024893088266253468,1,1,0.9978912433143704,0.9616678690072148
111,0,0,0.9908789992332458,0.0007327317725867032,0.0005151479854248464,0.0006008657510392367,0.0002639502636156976,0.004672918003052473,0.0023353395517915487,0,0,0.00912100076675415,0.008388268994167447
112,6,6,0.1503874659538269,0.023609628900885585,0.17748159170150754,0.009757481515407562,0.1977470964193344,0.08989258110523224,0.3511241674423218,1,1,0.8496125340461731,0.8260029051452875
113,1,1,4.971639282302931e-05,0.9937625527381896,1.5242339941323733e-05,0.0002721251512411982,0.0034804127644747496,0.001447423710487783,0.0009724616538733244,1,1,0.999950283607177,0.0061877308689873844
